timestamp,bot_type,trade_direction,input_amount,input_symbol,output_received,output_symbol,expected_output,slippage_percent,price,success
2025-06-24T18:03:12.316539,TWAPBot,SOL_TO_USDC,1.0,SOL,144.5335683797099,USDC,145.147886,0.42323566482401875,144.5335683797099,True
