timestamp,bot_type,trade_direction,input_amount,input_symbol,output_received,output_symbol,expected_output,slippage_percent,price,success
2025-06-26T18:58:54.820231,TWAPBot,SOL_TO_USDC,1.0,SOL,140.69449492397177,USDC,141.649639,0.6743003955189982,140.69449492397177,True
2025-06-26T18:58:56.767641,SmartBot,SOL_TO_USDC,1.0,SOL,140.34517291152426,USDC,141.649502,0.9208144540287575,140.34517291152426,True
2025-06-26T19:01:58.260917,SmartBot,SOL_TO_USDC,1.0,SOL,140.6345635167723,USDC,141.792326,0.8165198469398928,140.6345635167723,True
2025-06-26T19:02:29.458845,SmartBot,SOL_TO_USDC,1.0,SOL,140.5791991581181,USDC,141.931301,0.952645281453387,140.5791991581181,True
2025-06-26T19:03:30.651165,SmartBot,SOL_TO_USDC,1.0,SOL,140.75139391524374,USDC,141.834773,0.763831789512064,140.75139391524374,True
