timestamp,bot_type,trade_direction,input_amount,input_symbol,output_received,output_symbol,expected_output,slippage_percent,price,success
2025-06-24T03:32:30.315232,TWAPBot,USDC_TO_SOL,1.0,USDC,0.006898494359687039,SOL,0.006966188,0.9717458143960694,144.95916758934143,True
2025-06-24T03:32:32.186858,SmartBot,USDC_TO_SOL,1.0,USDC,0.0069152147734351304,SOL,0.006966188,0.7317233839349363,144.60866838749686,True
2025-06-24T03:33:33.295209,SmartBot,USDC_TO_SOL,1.0,USDC,0.00694543098185614,SOL,0.006968017,0.3241383903607057,143.97954606594533,True
2025-06-24T03:34:04.356424,SmartBot,USDC_TO_SOL,1.0,USDC,0.006934342853104218,SOL,0.006965643,0.44935043176605133,144.20977173811667,True
