timestamp,bot_type,trade_direction,input_amount,input_symbol,output_received,output_symbol,expected_output,slippage_percent,price,success
2025-06-24T03:31:42.383289,TWAPBot,SOL_TO_USDC,1.0,SOL,142.4654091544273,USDC,143.569607,0.7691027848064562,142.4654091544273,True
2025-06-24T03:31:44.320450,SmartBot,SOL_TO_USDC,1.0,SOL,142.39828568855663,USDC,143.573438,0.8185025919929448,142.39828568855663,True
